path,dataset,speaker,session,stimulus_index,attempt,label,base_syllable,tone,recorded_at_utc,recording_id,extension,naming_scheme,parse_status
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1215_01_zha2_20260808T214810Z_174a5216-2cf4-489d-b1e3-74bfd6c87174.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1215,01,zha2,zha,2,20260808T214810Z,174a5216-2cf4-489d-b1e3-74bfd6c87174,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1216_01_ran3_20260808T214812Z_37b2b6d2-c2f7-495e-b858-3dbb8383db24.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1216,01,ran3,ran,3,20260808T214812Z,37b2b6d2-c2f7-495e-b858-3dbb8383db24,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1217_01_gu2_20260808T214814Z_ef67524a-f35d-42c4-b031-4c56e49e06c7.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1217,01,gu2,gu,2,20260808T214814Z,ef67524a-f35d-42c4-b031-4c56e49e06c7,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1218_01_ye4_20260808T214816Z_7bdcb09f-a60e-4d67-b6d5-8db8734ae690.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1218,01,ye4,ye,4,20260808T214816Z,7bdcb09f-a60e-4d67-b6d5-8db8734ae690,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1219_01_po2_20260808T214818Z_2a22bfb5-c88b-4aa7-b3ba-b3bc9c0045a2.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1219,01,po2,po,2,20260808T214818Z,2a22bfb5-c88b-4aa7-b3ba-b3bc9c0045a2,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1220_01_niao2_20260808T214820Z_89c8c5bb-6b8a-4ec4-9eaf-a8f7f8daa8b0.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1220,01,niao2,niao,2,20260808T214820Z,89c8c5bb-6b8a-4ec4-9eaf-a8f7f8daa8b0,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1221_01_ku4_20260808T214821Z_b06132d3-e8ec-4031-a7a1-12bc71ca2501.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1221,01,ku4,ku,4,20260808T214821Z,b06132d3-e8ec-4031-a7a1-12bc71ca2501,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1222_01_bang2_20260808T214824Z_4d8b4364-b7c5-4842-aa10-d8ae1352f9fa.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1222,01,bang2,bang,2,20260808T214824Z,4d8b4364-b7c5-4842-aa10-d8ae1352f9fa,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1223_01_gou3_20260808T214826Z_a8b9e9d3-205c-4cf4-8b4e-851729d5ba34.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1223,01,gou3,gou,3,20260808T214826Z,a8b9e9d3-205c-4cf4-8b4e-851729d5ba34,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1224_01_jun1_20260808T214828Z_f2dba914-cfda-43fe-8045-14c9fb706dec.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1224,01,jun1,jun,1,20260808T214828Z,f2dba914-cfda-43fe-8045-14c9fb706dec,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1225_01_xiong4_20260808T214830Z_fba52b45-2e87-47f2-abdd-7b0b2a4c2409.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1225,01,xiong4,xiong,4,20260808T214830Z,fba52b45-2e87-47f2-abdd-7b0b2a4c2409,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1226_01_shuan3_20260808T214832Z_0a5edd41-5dbb-4f9a-88ec-263134320fcb.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1226,01,shuan3,shuan,3,20260808T214832Z,0a5edd41-5dbb-4f9a-88ec-263134320fcb,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1227_01_shi2_20260808T214835Z_1613e85b-faf9-4a6b-ae91-3d3fe161129a.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1227,01,shi2,shi,2,20260808T214835Z,1613e85b-faf9-4a6b-ae91-3d3fe161129a,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1228_01_qing3_20260808T214837Z_ebeb9aca-47fb-436c-b645-d79019e135cc.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1228,01,qing3,qing,3,20260808T214837Z,ebeb9aca-47fb-436c-b645-d79019e135cc,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1229_01_yvan2_20260808T214839Z_23a78132-d50f-4fc3-93f2-66149b65422a.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1229,01,yvan2,yvan,2,20260808T214839Z,23a78132-d50f-4fc3-93f2-66149b65422a,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1230_01_qiu1_20260808T214841Z_691aa6ad-4645-4fe6-981a-94a8863a8883.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1230,01,qiu1,qiu,1,20260808T214841Z,691aa6ad-4645-4fe6-981a-94a8863a8883,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1231_01_zei3_20260808T214844Z_5ddb635d-7147-45f9-8622-b5c1ff3ee8bf.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1231,01,zei3,zei,3,20260808T214844Z,5ddb635d-7147-45f9-8622-b5c1ff3ee8bf,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1232_01_zhua1_20260808T214847Z_b31af90e-b820-4ff7-a8d6-3f8af6e8e4f9.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1232,01,zhua1,zhua,1,20260808T214847Z,b31af90e-b820-4ff7-a8d6-3f8af6e8e4f9,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1233_01_bian3_20260808T214849Z_9f127a98-28b4-4d4a-8da2-bce064c58179.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1233,01,bian3,bian,3,20260808T214849Z,9f127a98-28b4-4d4a-8da2-bce064c58179,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1234_01_jvan1_20260808T214851Z_db82c506-56c7-4e51-858a-218178d7a57a.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1234,01,jvan1,jvan,1,20260808T214851Z,db82c506-56c7-4e51-858a-218178d7a57a,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1235_01_kui2_20260808T214853Z_87d3d9e8-7561-4f9e-87b3-aae73a9adc07.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1235,01,kui2,kui,2,20260808T214853Z,87d3d9e8-7561-4f9e-87b3-aae73a9adc07,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1236_01_xing3_20260808T214855Z_f9641df4-cc09-444e-b187-6f3413e58c2d.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1236,01,xing3,xing,3,20260808T214855Z,f9641df4-cc09-444e-b187-6f3413e58c2d,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1237_01_ta1_20260808T214858Z_644caf96-9f3e-49aa-b64a-b27a37a44b0c.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1237,01,ta1,ta,1,20260808T214858Z,644caf96-9f3e-49aa-b64a-b27a37a44b0c,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1238_01_sai4_20260808T214900Z_e2398343-b5ea-49e1-992b-c21b45ee92e1.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1238,01,sai4,sai,4,20260808T214900Z,e2398343-b5ea-49e1-992b-c21b45ee92e1,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1239_01_qia3_20260808T214903Z_d644ba20-8a45-4676-b763-f81d57f2ee8c.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1239,01,qia3,qia,3,20260808T214903Z,d644ba20-8a45-4676-b763-f81d57f2ee8c,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1240_01_dang3_20260808T214905Z_9ebaa65e-27d1-4db8-a9bc-49ff37791307.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1240,01,dang3,dang,3,20260808T214905Z,9ebaa65e-27d1-4db8-a9bc-49ff37791307,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1241_01_xuan4_20260808T214907Z_effcaecb-b0d8-43f9-bae6-6277cc8b02aa.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1241,01,xuan4,xuan,4,20260808T214907Z,effcaecb-b0d8-43f9-bae6-6277cc8b02aa,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1242_01_fa4_20260808T214909Z_7577161b-fc44-41a4-8533-24e8b586f698.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1242,01,fa4,fa,4,20260808T214909Z,7577161b-fc44-41a4-8533-24e8b586f698,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1243_01_a3_20260808T214911Z_46f11918-276e-4569-b6b1-ac5e1cae3e6e.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1243,01,a3,a,3,20260808T214911Z,46f11918-276e-4569-b6b1-ac5e1cae3e6e,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1244_01_ji4_20260808T214913Z_e9124718-63e3-465f-a4ea-2ac6da800490.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1244,01,ji4,ji,4,20260808T214913Z,e9124718-63e3-465f-a4ea-2ac6da800490,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1245_01_yang4_20260808T214915Z_4e7487a5-a866-4174-b651-6fdad011aede.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1245,01,yang4,yang,4,20260808T214915Z,4e7487a5-a866-4174-b651-6fdad011aede,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1246_01_fei3_20260808T214918Z_093eb4b2-941d-4e66-ad89-21502b08b7b1.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1246,01,fei3,fei,3,20260808T214918Z,093eb4b2-941d-4e66-ad89-21502b08b7b1,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1247_01_quan4_20260808T214920Z_e25c4cc3-3529-47bb-9c97-2d0f95428de7.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1247,01,quan4,quan,4,20260808T214920Z,e25c4cc3-3529-47bb-9c97-2d0f95428de7,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1248_01_yv1_20260808T214922Z_62dfe2d1-bc3b-4ede-adde-9a04b7d941d8.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1248,01,yv1,yv,1,20260808T214922Z,62dfe2d1-bc3b-4ede-adde-9a04b7d941d8,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1249_01_jve3_20260808T214924Z_413bde56-686b-4daa-ae08-4a5ba8076a6b.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1249,01,jve3,jve,3,20260808T214924Z,413bde56-686b-4daa-ae08-4a5ba8076a6b,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1250_01_fang4_20260808T214926Z_899ee4a1-8012-4c77-9079-c43b8bfda7de.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1250,01,fang4,fang,4,20260808T214926Z,899ee4a1-8012-4c77-9079-c43b8bfda7de,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1251_01_xvan1_20260808T214928Z_4ca70a71-7ec8-4b5c-8384-030bb0203bb9.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1251,01,xvan1,xvan,1,20260808T214928Z,4ca70a71-7ec8-4b5c-8384-030bb0203bb9,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1252_01_che1_20260808T214930Z_cb3a159f-3da0-4088-a6e6-8f69d2608e44.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1252,01,che1,che,1,20260808T214930Z,cb3a159f-3da0-4088-a6e6-8f69d2608e44,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1253_01_shi3_20260808T214933Z_b524be7c-897a-4402-be1d-7ea520b923f7.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1253,01,shi3,shi,3,20260808T214933Z,b524be7c-897a-4402-be1d-7ea520b923f7,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1254_01_hei1_20260808T214934Z_0c7f7234-c129-436a-b52a-413dc951b352.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1254,01,hei1,hei,1,20260808T214934Z,0c7f7234-c129-436a-b52a-413dc951b352,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1255_01_bing3_20260808T214936Z_cc49d1cc-000c-40ef-8d40-cc9f267e1fc0.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1255,01,bing3,bing,3,20260808T214936Z,cc49d1cc-000c-40ef-8d40-cc9f267e1fc0,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1256_01_shuo2_20260808T214939Z_2b111dcf-6253-423f-b08c-4e021c742ce6.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1256,01,shuo2,shuo,2,20260808T214939Z,2b111dcf-6253-423f-b08c-4e021c742ce6,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1257_01_qiong4_20260808T214941Z_aa45bf55-6c1a-493c-a1f6-74d3e18e5e2a.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1257,01,qiong4,qiong,4,20260808T214941Z,aa45bf55-6c1a-493c-a1f6-74d3e18e5e2a,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1258_01_rang3_20260808T214943Z_743ebfc8-6c40-4ea2-9d7f-a26edb61faff.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1258,01,rang3,rang,3,20260808T214943Z,743ebfc8-6c40-4ea2-9d7f-a26edb61faff,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1259_01_ne1_20260808T214946Z_3d120439-2fba-4066-a881-b6aad354ad9b.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1259,01,ne1,ne,1,20260808T214946Z,3d120439-2fba-4066-a881-b6aad354ad9b,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1260_01_chuo4_20260808T214948Z_822914a7-7993-459a-819e-122dac1ccf62.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1260,01,chuo4,chuo,4,20260808T214948Z,822914a7-7993-459a-819e-122dac1ccf62,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1261_01_kai1_20260808T214950Z_6685b966-85ea-4820-a193-8ad4232470d9.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1261,01,kai1,kai,1,20260808T214950Z,6685b966-85ea-4820-a193-8ad4232470d9,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1262_01_du3_20260808T214952Z_6fa6e97d-431b-45d7-a2c5-1b3b3d6e5a12.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1262,01,du3,du,3,20260808T214952Z,6fa6e97d-431b-45d7-a2c5-1b3b3d6e5a12,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1263_01_zheng3_20260808T214954Z_f470f2cd-9d99-4da4-bca5-2ce6507b49c8.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1263,01,zheng3,zheng,3,20260808T214954Z,f470f2cd-9d99-4da4-bca5-2ce6507b49c8,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1264_01_tui3_20260808T214957Z_da00bd21-3379-475e-ab89-3361eed41f7f.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1264,01,tui3,tui,3,20260808T214957Z,da00bd21-3379-475e-ab89-3361eed41f7f,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1265_01_liu1_20260808T214959Z_32117825-65c1-41ab-996c-51a65948a837.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1265,01,liu1,liu,1,20260808T214959Z,32117825-65c1-41ab-996c-51a65948a837,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1266_01_qiao2_20260808T215001Z_b2a5c425-1050-44fc-838c-89025b7a29b8.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1266,01,qiao2,qiao,2,20260808T215001Z,b2a5c425-1050-44fc-838c-89025b7a29b8,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1267_01_nie2_20260808T215003Z_86c07646-3151-416c-b075-44ca5e4df05a.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1267,01,nie2,nie,2,20260808T215003Z,86c07646-3151-416c-b075-44ca5e4df05a,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1268_01_xu3_20260808T215005Z_c9150fa8-8f03-4f48-a1d3-1cb3a8ee7b0a.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1268,01,xu3,xu,3,20260808T215005Z,c9150fa8-8f03-4f48-a1d3-1cb3a8ee7b0a,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1269_02_de2_20260808T215012Z_597758e0-c7f3-49a2-87fd-bdd1e9a06464.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1269,02,de2,de,2,20260808T215012Z,597758e0-c7f3-49a2-87fd-bdd1e9a06464,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1270_01_niu1_20260808T215014Z_8333cdb0-1bfa-41e4-a47a-cbf458e40197.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1270,01,niu1,niu,1,20260808T215014Z,8333cdb0-1bfa-41e4-a47a-cbf458e40197,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1271_01_nin4_20260808T215017Z_033f07c0-2c43-403c-bccc-746ae9f94ecb.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1271,01,nin4,nin,4,20260808T215017Z,033f07c0-2c43-403c-bccc-746ae9f94ecb,.webm,canonical,ok
raw/mandarin-tone-recordings/Yue/data/media/recordings/fa2e81d6-2ba5-42ca-9d50-bc2ee0ed1d1f/4f5700e7-8041-4c8c-ab63-e5779d62894f/1272_01_gang1_20260808T215018Z_a3493526-cc8e-4615-852d-4937730cac9d.webm,tone_labeled_yue,Yue,4f5700e7-8041-4c8c-ab63-e5779d62894f,1272,01,gang1,gang,1,20260808T215018Z,a3493526-cc8e-4615-852d-4937730cac9d,.webm,canonical,ok
